source	interaction	target
PRKACA	1	RIMS1
AP1B1	-1	GABRA1
AP1B1	1	CLTA
AP1B1	1	DNM1
ARHGAP1	1	PIP4K2A
PRMT1	1	KHDRBS2
GZMB	1	RAB3A
COL1A1	1	ITGB1
VTN	1	ITGB1
FGA	1	ITGB1
RAPGEF1	1	NRAS
PENK	1	OPRK1
PENK	1	OPRL1
OPRD1	1	GNB2
OPRK1	1	GNB2
OPRM1	1	GNB2
OPRL1	1	GNB2
OPRD1	1	GNAO1
OPRD1	1	GNAI3
OPRK1	1	GNAO1
OPRK1	1	GNAI3
OPRM1	1	GNAO1
OPRM1	1	GNAI3
OPRL1	1	GNAO1
OPRL1	1	GNAI3
ERBB2	1	SNTA1
GRIN2A	1	PLCG1
GRIN2A	1	DLG3
NTRK1	1	IRS1
RAP2A	1	NRAS
RAP2A	1	RALGDS
IGF1R	1	SHC1
IGF1R	1	GRB10
GRB10	-1	IGF1R
INSR	1	GRB10
GRB10	1	PIK3CA
PPP1CC	-1	CREB1
CERK	1	RAF1
TP73	-1	UVRAG
ULK1	1	GABARAP
ULK1	1	ATG14
GABARAP	-1	DVL2
YWHAQ	-1	RPTOR
MTOR	1	AKT1
MTOR	1	RPS6KB2
GSK3B	1	KAT5
RELA	1	BECN1
EIF4EBP1	-1	RPTOR
RB1CC1	1	TP53
RB1CC1	-1	PTK2B
RB1CC1	1	ATG16L1
RB1CC1	-1	TSC1
KAT5	1	ULK1
DYNLL2	-1	AMBRA1
NFKBIE	-1	NFE2L2
NFKBIE	-1	PAG1
ENC1	-1	NFE2L2
IKBKB	-1	NFE2L2
MAPK13	-1	NFE2L2
HDAC3	-1	NFE2L2
HDAC3	-1	PAG1
MAFG	-1	JUN
TNF	1	NFE2L2
ESR1	-1	NFE2L2
PTMA	-1	KEAP1
HSP90AB1	-1	KEAP1
TXN	1	SETD2
PRKCA	1	NFE2L2
YY1	-1	CFTR
MT3	1	HMOX1
MT3	1	NFE2L2
PTGS2	-1	KEAP1
NFE2L2	1	CASP3
MAP2K6	-1	NFE2L2
MAPK12	-1	NFE2L2
RBX1	-1	NFKBIA
RBX1	-1	NFE2L2
CSNK2A1	-1	KEAP1
CSNK2A1	-1	NFE2L2
PRKCD	1	NFE2L2
SQSTM1	-1	KEAP1
MAP1LC3B	1	SQSTM1
HDAC1	-1	MAFK
HDAC1	-1	NFE2L2
KEAP1	-1	IKBKB
KEAP1	-1	GSTA1
KEAP1	-1	RAC1
MAPK11	-1	NFE2L2
NFE2L2	-1	CCL2
NFE2L2	-1	CFTR
NFE2L2	-1	VAMP1
NFE2L2	-1	MUC5AC
MAPK14	-1	NFE2L2
GSK3B	-1	NFE2L2
GADD45GIP1	-1	NFE2L2
HDAC2	-1	NFE2L2
SIRT1	-1	NFE2L2
PGAM5	-1	NFE2L2
FBXW11	-1	NFKBIA
BTRC	-1	NFKBIA
KLF2	1	NFE2L2
ATM	1	NFKBIA
IKBKG	1	NFKBIA
CHUK	-1	NCOR2
CHUK	1	RELA
CHUK	1	IKBKB
ERC1	1	CHUK
IKBKG	1	NFKBIB
MAPK14	1	CSNK2A1
MAPK14	1	CSNK2B
CSNK2A2	-1	NFKBIA
CSNK2B	-1	NFKBIA
MAPK14	-1	NFKBIA
EP300	1	RELA
IKBKB	1	NFKBIE
IKBKE	1	RELA
RIPK1	1	IKBKG
MAP3K1	1	IKBKB
MAP3K14	1	CHUK
MAP3K3	1	IKBKB
TAB3	1	MAP3K7
ATM	1	MRE11
ATM	1	RAD50
NFKB1	1	NCOR2
NFKB1	1	RELA
HDAC3	-1	NFKB1
RELA	-1	NCOR2
RELA	-1	NFKBIA
NFKB2	1	RELB
RPS6KA5	1	RELA
YWHAQ	-1	FOXO3
AXIN1	1	APC
UBE2N	1	UBE2V1
TAB3	1	TAB2
UBE2V1	1	TRAF6
MAPK3	1	RPS6KA2
MAPK1	1	RPS6KA2
PDPK1	1	RPS6KA3
PDPK1	1	RPS6KA2
MAP3K7	1	CHUK
MAP3K7	1	MAP3K14
TRAF6	-1	ECSIT
ECSIT	1	MAP3K1
MAP3K1	1	CHUK
MAP2K6	1	MAPK8
FOS	1	JUN
TOLLIP	-1	IRAK1
CD14	1	TLR4
TLR4	1	MYD88
IRAK1	1	TLR4
CASP12	-1	CASP1
COP1	-1	CASP1
DHX58	-1	DDX58
DDX58	-1	TRAF3
DDX58	1	TBK1
DDX58	1	IKBKE
DDX58	-1	IFIH1
IFIH1	-1	DDX58
IFIH1	-1	TRAF3
IFIH1	1	TBK1
IFIH1	1	IKBKE
MAVS	-1	TRAF3
MAVS	1	IKBKE
DHX58	-1	MAVS
DHX58	-1	TRAF3
DHX58	-1	TBK1
DHX58	-1	IKBKE
DHX58	-1	IFIH1
TRAF3	1	IKBKE
IKBKE	-1	TANK
IKBKE	1	TBK1
TBK1	1	IKBKE
TRAF3	1	TBK1
TANK	1	TBK1
DHX58	-1	IRF3
DHX58	-1	IRF7
MAVS	1	IRF3
MAVS	-1	IRF7
ZBP1	1	TBK1
CARD18	-1	NLRC4
CARD18	-1	PYCARD
COP1	-1	NLRC4
COP1	-1	PYCARD
CARD17	-1	NLRC4
CARD17	-1	PYCARD
CARD17	-1	CASP1
CASP1	-1	NLRC4
CARD18	-1	NLRP1
CARD18	-1	CASP5
COP1	-1	NLRP1
COP1	-1	CASP5
CARD17	-1	NLRP1
CARD17	-1	CASP5
CASP1	-1	NLRP1
CASP1	-1	CASP5
CARD18	-1	NLRP2
COP1	-1	NLRP2
COP1	-1	CARD8
CARD17	-1	NLRP2
CARD17	-1	CARD8
CASP1	-1	NLRP2
MAP3K7	1	MAPK8
NOD1	1	DEFB104A
NOD1	1	DEFB4B
NOD1	1	MAPK14
NOD1	1	MAPK8
NLRC4	-1	NOD1
NOD1	-1	RIPK2
NLRC4	-1	RIPK2
NOD1	1	CASP1
RIPK2	1	IKBKB
NOD2	1	DEFA5
NOD2	1	DEFB104A
NOD2	1	DEFB4B
ERBIN	-1	NOD2
NOD2	1	MAPK1
NLRC4	-1	NOD2
NOD2	-1	RIPK2
NOD2	1	MAPK14
CARD9	1	MAPK14
NOD2	1	MAPK8
CARD9	1	MAPK8
ERBIN	-1	RIPK2
NOD2	-1	NOD1
RIPK2	1	MAP3K7
TRAF6	1	IKBKB
TRAF6	1	NFKBIA
RIPK2	1	MAPK14
TRAF6	1	MAPK14
MAP3K7	1	MAPK14
RIPK2	1	MAPK8
TRAF6	1	MAPK8
UBE2N	-1	MAP3K7
PYDC1	-1	CASP1
RIPK2	1	CHUK
RIPK2	1	IKBKG
TRIP6	1	RIPK2
RNF125	-1	DDX58
RNF125	-1	IFIH1
TRAF6	-1	IKBKG
IFNG	1	PSMB10
HLA-DMA	1	CD74
HLA-DMB	1	CD74
SAR1A	1	SEC23A
SAR1A	1	SEC24A
TNFRSF1A	1	CASP8
TRAF2	1	CHUK
CASP10	1	CASP7
CASP4	1	CASP1
EIF2AK2	1	TP53
HSPA1A	-1	AIFM1
BID	1	CYCS
CASP3	1	GAS2
PRKCZ	1	NFKB1
TBK1	1	NFKB1
MAP3K7	1	NFKB1
IL1R1	1	MYD88
IRAK4	1	TRAF6
TIRAP	1	TRAF6
TLR2	1	MYD88
TLR2	1	TOLLIP
IRAK1	1	TLR2
RIPK1	1	RIPK3
TICAM1	1	RIPK3
SOCS3	-1	IFNGR1
PRKCD	1	STAT1
TRAF6	1	IRF5
JAK2	1	JAK1
JAK1	1	JAK2
IFNGR1	1	STAT1
JAK1	1	TYK2
STAT2	1	STAT1
CREBBP	1	IRF9
EP300	1	IRF9
MAPK1	1	RPS6KA4
NLRP1	1	APAF1
CARD9	1	RIPK2
CARD6	1	RIPK2
FADD	1	DEDD
POP1	-1	PYCARD
CNOT8	-1	PYCARD
PYDC2	-1	PYCARD
POPDC2	-1	PYCARD
SLC9A3R1	1	CFTR
GRK6	-1	SLC9A3R1
MAGI2	1	PTEN
PTPN13	1	EFNB1
PTPN13	-1	FAS
PTPN13	-1	TRIP6
MAPK12	1	SNTA1
SLC9A3R2	1	PLCB3
MAGI3	1	PTEN
GOPC	-1	CFTR
ARVCF	1	ERBIN
CTNND2	1	ERBIN
DLGAP1	1	SHANK2
DLGAP2	1	SHANK2
DLGAP2	1	SHANK1
PKN1	-1	ARHGEF2
PKN1	1	MAP3K20
TAF12	1	ATF7
DDB1	1	E2F1
MAPK14	-1	EEF2K
MAPK14	1	CFLAR
MAPK14	1	SIAH2
MAPK14	1	ZNHIT1
MAPK14	-1	BCL2L11
MAPK14	1	FOXO3
MAPK14	1	HBP1
MAPK14	1	PIAS2
MAPK14	1	ESR1
MAPK14	1	NR3C1
MAPK14	1	TP53
MAPK14	1	KRT8
MAPK14	-1	RB1
MAPK14	-1	BCL2
MAPK14	1	MAPT
MAPK14	-1	F3
MAPK14	1	TCF3
MAPK14	1	JUNB
MAPK14	1	SLC9A1
MAPK14	1	GATA2
MAPK14	1	CCND1
MAPK14	-1	CDC25C
MAPK14	-1	PTPN7
MAPK14	-1	GSK3B
MAPK14	1	CDKN1A
MAPK14	1	EPS15
MAPK14	-1	CASP3
MAPK14	1	PLA2G4A
MAPK14	1	CDKN1C
MAPK14	1	DLX5
MAPK14	1	H3C8
MAPK14	-1	PIP4K2B
MAPK14	1	ADAM17
MAPK14	1	H3-3A
MAPK14	1	MEF2A
MAPK14	-1	TP53BP1
MAPK14	-1	EIF4EBP1
MAPK14	1	RUNX2
MAPK14	-1	CASP8
MAPK14	1	MEF2D
MAPK14	-1	NFATC4
MAPK14	1	EEA1
MAPK14	1	TWIST1
MAPK14	1	ELAVL1
MAPK14	-1	MAP3K11
MAPK14	1	SMARCD3
MAPK14	1	SP7
MAPK14	-1	KHSRP
MAPK14	-1	CDX2
MAPK14	1	RBSN
MAPK14	1	PAK6
MAPK14	1	PPARGC1A
MAPK14	1	BAZ1B
MAPK14	1	NCOA3
MAPK14	1	AEBP2_EED_EZH2_RBBP4_SUZ12
MAPK14	1	EZH2_SUZ12
PCSK7	1	ATF6
PCSK7	1	ELK4
PCSK7	-1	CDC25B
PCSK7	-1	ETV6
PCSK7	-1	CEBPA
PCSK7	1	PPP2CA
PCSK7	-1	KHSRP
IL17A	1	IL17RA_IL17RC
CAMK4	1	HNRNPL
CAMK4	-1	HDAC4
CAMK4	1	CREBBP
CAMK4	-1	PHB2
CAMK4	-1	HDAC5
RBBP7	1	HAT1
RBBP7	-1	DNMT1
POU2AF1	1	POU2F2
MAP3K11	1	PIN1
POU2AF1	1	POU2F1
NTRK2	1	FRS3
NTRK2	-1	KCNA3
SRSF7	1	NXF1
MAPKAPK3	-1	RCSD1
PDK4	-1	PDHA1
MAPK6	1	KALRN
MAPK6	1	NCOA3
CDKN3	-1	CDK2
DUSP5	-1	MAPK14
UBE2S	1	ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27
PHKG1	-1	MAPT
PTPN21	1	SRC
DUSP6	1	FOXO1
DUSP7	-1	GHR
SMURF1	-1	SMAD6
DUSP7	-1	MAPK1
DUSP7	-1	MAPK14
IMMT	1	PINK1
ARHGAP44	-1	RAC1
KIF7	1	GLI1
KIF7	1	GLI2
KIF7	1	GLI3
ARHGAP31	-1	CDC42
ARHGAP31	-1	RHOA
ARHGAP31	-1	RAC1
AAK1	1	NUMB
AAK1	1	AP2M1
AAK1	1	AP1M1
RSPO1	-1	ZNRF3
TYSND1	1	SCP2
TYSND1	1	ACOX1
MYLK3	1	MEF2C
PLEKHG6	1	RHOA
PLEKHG6	1	RAC1
ARHGAP11B	-1	CDC42
ARHGAP11B	-1	RHOA
ADCK5	1	SOX9
TIGIT	1	ARRB2
LARP7	-1	HEXIM1
LARP7	-1	CCNT1_CDK9
GXYLT1	1	NOTCH1
GXYLT1	1	NOTCH2
CDON	1	SPAG9
CDON	1	ABL1
CDON	1	BNIP2
CDON	1	MAPK14
FILIP1L	-1	FLNC
GRIPAP1	1	MAPK8
GRIPAP1	1	MAP3K1
AMOT	-1	YAP1
AMOT	-1	WWTR1
GREB1	-1	SMAD3
GREB1	-1	SMAD2
ARHGAP29	-1	RHOA
CRTC2	1	NR3C1
ARHGAP15	-1	RAC1
PLEKHG4	1	CDC42
BRDT	1	EIF4EBP1
ZC3H12A	1	TAL1
ZC3H12A	1	GATA2
PDZD11	1	TSPAN33
SGO1	1	_RAD21_SMC1A_SMC3_STAG1_STAG2
SGO1	1	_RAD21_SMC1A_SMC3_STAG1_STAG3
SGO1	1	_RAD21_SMC1A_SMC3_STAG1
PIGG	1	PIGO
BCORL1	1	HDAC4
BCORL1	1	HDAC5
PITRM1	-1	APP
FGD3	1	CDC42
AMER1	1	AXIN1
AMER1	1	LRP6
AMER1	1	APC
AMER1	-1	CTNNB1
AMER1	1	GSK3B
AMER1	1	CSNK1G1
AMER1	1	APC_AXIN1_GSK3B
TOR1AIP1	1	VIM
IQSEC2	1	GRIA1
IQSEC2	1	GRIA2
IQSEC2	1	GRIA3
IQSEC2	1	GRIA4
IQSEC2	1	ARF6
IQSEC2	1	DLG4
HABP4	-1	MEF2C
SPDYA	1	CDK2
FFAR4	1	GNA14
FFAR4	1	GNAI3
FFAR4	1	GNAO1
FFAR4	1	GNAZ
FFAR4	1	GNAL
FFAR4	1	GNAQ
FFAR4	1	GNAI1
FFAR4	1	GNAS
LRRK2	-1	SNAPIN
LRRK2	-1	PRDX3
LRRK2	1	AKT1
LRRK2	-1	SNCA
LRRK2	1	RAB8A
LRRK2	-1	RAB10
LRRK2	1	ARHGEF7
LRRK2	-1	ARFGAP1
LRRK2	-1	SH3GL1
LRRK2	-1	SH3GL2
PPM1L	-1	MAP3K5
THEM4	-1	AKT1
FKBP15	1	WIPF1
FKBP15	1	ACTB
ARTN	1	GFRA3
ARHGAP21	-1	RHOA
UBAP2	-1	ANXA2
WLS	1	WNT3A
MAP3K21	1	MAP2K1
TTBK1	-1	MAPT
SH3PXD2A	1	NOXA1
FHL5	1	CREM
ARHGAP40	-1	CDC42
ARHGAP40	-1	RHOA
TSPO2	1	SLC25A4
TSPO2	1	VDAC1
OBSCN	1	ANK2
CDC42BPA	1	MYL2
CDC42BPA	1	MYL9
CDC42BPA	-1	PPP1R12C
SYDE2	-1	RAC1
DAB2IP	-1	CTNNB1
PDE4DIP	1	PRKAR1A
PDE4DIP	1	PRKAR2A
PDE4DIP	1	MYBPC3
ZNF318	-1	AR
DAB2IP	-1	JAK2
DAB2IP	1	ERN1
DAB2IP	-1	NRAS
DAB2IP	-1	HRAS
DAB2IP	-1	KRAS
DAB2IP	-1	AR
DAB2IP	1	GATA1
DAB2IP	-1	PIK3R1
DAB2IP	-1	STAT3
DAB2IP	-1	PIK3CA
DAB2IP	1	GSK3B
DAB2IP	1	MAP3K5
METTL21C	1	VCP
TSHZ3	1	HDAC1
ATG16L1	1	CLTCL1
RPGRIP1L	-1	RELA
ZFYVE26	1	TTC19
RNF43	1	FZD2
PDPK2P	1	SGK1
PDPK2P	1	AKT1
TTC19	1	CHMP4B
XAF1	-1	BIRC3
XAF1	-1	BIRC2
ITPRIPL1	1	ITPR1
NCAPH2	1	TERF1
RAB12	-1	SLC36A4
PLEKHA7	1	PDZD11
PLEKHA7	1	TSPAN33
TTBK2	-1	KIF2A
PTCRA	1	LCK
PTCRA	1	ZAP70
STYK1	1	BECN1
RCSD1	1	CAPZA1
NIPBL	1	_RAD21_SMC1A_SMC3_STAG1_STAG2
NIPBL	1	_RAD21_SMC1A_SMC3_STAG1_STAG3
NIPBL	1	_RAD21_SMC1A_SMC3_STAG1
GDF6	1	BMPR1A
GDF6	1	BMPR1A_BMPR1B_BMPR2
TET2	1	OGT
TET2	1	WT1
ZNF774	1	CHD3_CHD4_GATAD2A_GATAD2B_HDAC1_HDAC2_MBD2_MTA1_MTA2_MTA3_RBBP4_RBBP7
ZNF774	1	CHD3_CHD4_GATAD2A_GATAD2B_HDAC1_HDAC2_MBD3_MTA1_MTA2_MTA3_RBBP4_RBBP7
JMJD6	-1	MEPCE
MAST2	1	PTEN
PNCK	1	EIF4G3
ARHGAP11A	-1	RHOA
PKN3	1	ARHGAP18
BORA	1	AURKA
ULK3	1	GLI1
ULK3	1	GLI2
ULK3	1	GLI3
FBXO38	1	KLF7
LRFN4	1	DLG4
LARP1	1	AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
SLC30A9	-1	NUMB
TRAF7	1	MAP3K3
APOA5	1	LPL
TSSK4	1	CREB1
MYOD1	1	SMARCD3
SMARCD3	1	MYOD1
NHS	1	ABI2
FIP1L1	1	PAPOLA
CRTC3	1	BCL3
EPGN	1	ERBB4
NPNT	1	ITGA8_ITGB1
RSPO2	-1	FZD4
DLK2	-1	NOTCH1
BCOR	1	HDAC3
BCOR	1	HDAC1
BCOR	1	RNF2
BCOR	1	HDAC5
POGZ	-1	CBX5
DNMBP	1	CDC42
GIGYF2	1	GRB10
GLDN	1	ANK3
IL34	1	CSF1R
RNF111	-1	SKI
RNF111	-1	SKIL
RNF111	1	AP2M1
NBEAL2	1	DOCK7
FGD5	1	RAC1
BICDL1	1	KIF1C
SRCAP	1	AR
RASSF6	-1	STK3
PIK3AP1	1	PIK3R1
PIK3AP1	1	PIK3CA
PIK3AP1	1	PIK3CB
PIK3AP1	1	PIK3CG
PIK3AP1	1	PIK3CA_PIK3R1
ARHGAP27	-1	RAC1
PHLPP2	-1	PRKCB
PHLPP2	-1	PRKCA
PHLPP2	-1	RPS6KB1
PHLPP2	-1	AKT1
PHLPP2	-1	AKT2
PHLPP2	1	STK4
PHLPP2	-1	AKT3
PAXIP1	1	PAX2
STXBP4	-1	YAP1
STXBP4	1	STX4
PREX2	1	CDC42
PREX2	1	RHOA
PREX2	1	RAC1
SSH2	1	CFL1
ASXL2	1	PPARG
ADAMTS13	-1	VWF
SND1	1	STAT6
SND1	-1	MGLL
MARK2	1	UTRN
MARK2	1	RAB11FIP2
MARK2	-1	ARHGEF2
MARK2	-1	KIF13B
MEPCE	-1	CCNT1_CDK9
MCM10	-1	RECQL4
TAOK1	1	STK4
TAOK1	1	STK3
MOB1B	1	LATS1
KDM3B	-1	H3-3A
KDM3B	-1	H3-4
STK11	1	STRADA
ZC3HAV1	1	PARN
POGZ	1	AURKB
PEX26	1	PEX6
MAVS	1	CASP8
CLASP1	1	CLIP1
CLASP1	1	MAPRE1
CLASP1	1	CLIP2
HAUS6	1	NEDD1
MDGA2	1	DMAP1
EMSY	1	CBX1
EMSY	1	ZMYND11
GOLGA7	1	NRAS
GOLGA7	1	HRAS
GOLGA7	1	ZDHHC9
ARHGAP22	-1	CDC42
ARHGAP22	-1	RHOA
ARHGAP22	-1	RAC1
WAPL	-1	_RAD21_SMC1A_SMC3_STAG1_STAG2
WAPL	-1	_RAD21_SMC1A_SMC3_STAG1_STAG3
WAPL	-1	_RAD21_SMC1A_SMC3_STAG1
IRF2BP2	1	IRF2
NET1	1	RHOA
SRGAP1	-1	RAC1
ANKS1B	1	DLG4
ARHGAP30	-1	CDC42
ARHGAP30	-1	RHOA
ARHGAP30	-1	RAC1
SH3RF1	1	RAC2
SH3RF1	1	MAP3K11
FGD2	1	CDC42
NRARP	-1	NOTCH1_NOTCH2_RBPJ
NRARP	-1	NOTCH1_NOTCH4_RBPJ
NRARP	-1	NOTCH1_RBPJ
NRARP	-1	NOTCH1_NOTCH3_RBPJ
RABEPK	1	IGF2R
RABEPK	1	M6PR
HUWE1	-1	MCL1
CNTRL	-1	CEP290
USP37	-1	FZR1
RNF180	-1	ZIC2
SYVN1	1	HERPUD1
LDB1	1	LHX2
TLK2	1	ASF1A
MAGI2	1	CAV3_DAG1_DMD_DTNA_DTNB_LAMA2_NOS1_SGCA_SGCB_SGCD_SGCG_SNTA1_SNTB1_SNTB2_SNTG1_SNTG2
CDH24	1	CTNNB1
KTN1	1	KIF5B
NOXA1	-1	BCL2
NOXA1	1	NOX3
NOXA1	1	NOX1
RIMS1	1	CACNA1D
RIMS1	1	RAB3C
NLRX1	1	PCBP2
NLRX1	-1	MAVS
NLRX1	-1	TRAF6
CADPS2	1	SNAP25
CADPS2	1	VAMP2
CADPS2	1	STX1A
FERMT3	1	ITGB3
FERMT3	1	ITGB1
FERMT3	1	FBLIM1
ADIPOR2	1	APPL1
PIM3	-1	BAD
CD163	-1	HP
IFTAP	-1	BTF3
TAX1BP1	1	TNFAIP3
HOOK3	-1	MSR1
HOOK3	-1	MARCO
ARHGEF25	1	CDC42
ARHGEF25	1	RHOA
ARHGEF25	1	RAC1
JAZF1	-1	NR2C2
LONP2	-1	TYSND1
TBK1	1	STING1
CARM1	1	PAX7
CARM1	-1	RUNX1
CARM1	1	MEF2A
CARM1	1	SMARCC1
FBXO11	-1	TP53
FBXO11	-1	BCL6
FBXO11	-1	DTL
DTX1	-1	ASCL1
DTX1	1	EP300
VRK2	-1	BANF1
VRK2	1	NFATC2
ERO1B	1	ERP44
PALB2	1	RAD51
PALB2	1	POLH
HOMER1	1	SHANK1
MIB1	1	DLL1
MIB1	-1	RYK
MIB1	-1	SMN2
MIB1	1	DLL4
MIB1	1	DLL3
HIPK1	1	PAGE4
HIPK1	-1	DAXX
IRF2BP1	1	IRF2
ERC1	1	CHUK_IKBKB_IKBKG
SIAH1	1	NOTCH1
SIAH1	-1	NUMB
SIAH1	-1	SNCAIP
PLD3	1	APP
VRK3	-1	BANF1
TIAM2	1	RAC1
MAP4K3	1	PRKCQ
MAPKAPK5	1	KALRN
MAPKAPK5	1	TH
MAPKAPK5	1	DNAJB1
ULK2	1	DENND3
MAPKAPK5	1	MAPK4
MAPKAPK5	1	PLA2G4A
ARHGEF19	1	RHOA
GCC2	1	IGF2R
GCC2	1	M6PR
BRSK2	1	PRKAA1
TRIM59	-1	ECSIT
PHF6	-1	UBTF
ARHGAP12	-1	RAC1
TP53INP2	1	GABARAPL2
TP53INP2	1	MAP1LC3A
SIRT2	-1	MYOD1
SIRT2	1	PGAM2
SIRT2	1	PGAM1
SIRT2	-1	KAT2B
ASXL1	1	RARA
ASXL1	1	RXRA
ASXL1	-1	PPARG
NCOA1	1	ASXL1
ASXL1	1	NCOA1
ASXL1	1	AEBP2_EED_EZH2_RBBP4_SUZ12
FAM20C	-1	FGF23
RPAP2	1	POLR2A
ULK2	-1	PRKAA2
ULK2	-1	PRKAG3
SLX4	1	ERCC4
SLX4	1	ERCC1_ERCC4
FANCM	1	TOPBP1
FANCM	1	FANCF
COLGALT2	1	COL1A1
COLGALT2	1	COL3A1
COLGALT2	1	COL4A1
COLGALT2	1	COL1A2
SEPTIN12	-1	SEPTIN6
ULK2	-1	PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3
KMT2E	1	NCR2
KMT2E	1	RARA
DOCK3	1	RAC1
CDK20	1	CDK2
CDK20	1	CILK1
ABI1	1	CBL
WDFY3	-1	GABARAP
WDFY3	-1	DVL3
WDFY3	1	ATG5
MYOCD	1	SRF
ABCA7	1	APOA1
NLGN4X	1	NRXN2
NLGN4X	1	DLG4
NLGN4X	1	NRXN1
NLGN4X	1	NRXN3
SPART	1	ITCH
ITCH	1	SPART
SPART	1	WWP1
TTC5	1	EP300
TTC5	1	JMY
TAGAP	-1	RHOA
TAGAP	-1	RAC1
DOCK4	1	RAC1
ARHGEF28	1	RHOA
UNC80	1	SRC
UNC80	1	NALCN
UNC80	1	UNC79
ARMC10	-1	TP53
IRAK1	1	PELI3
PELI3	1	IRAK1
STK40	-1	CEBPB
NLGN1	1	NRXN2
NLGN1	1	NRXN1
NLGN1	1	NRXN3
PIAS4	1	RPA2
PIAS4	1	TP53BP1
PIAS4	-1	SMAD3_SMAD4
PPM1K	1	BCKDHA
STAG2	1	RAD21
RASGEF1C	1	NRAS
RASGEF1C	1	HRAS
RASGEF1C	1	KRAS
NIN	-1	JAK2
MINK1	1	KCNH2
MINK1	1	PRICKLE1
AFAP1L2	1	PIK3CA
CAMKK1	1	AKT1
CAMKK1	1	PRKAA1
CAMKK1	1	CAMK1
CAMKK1	1	CAMK4
CAMKK1	1	CAMK1D
RNF10	1	MEOX2
NGEF	1	RHOA
EID2	-1	SMAD3
EID2	-1	SMAD3_SMAD4
SIRT6	1	TNF
GPR161	1	GNAS
CDKN2A	1	ATR
CSNK1A1L	1	GLI2
JMY	1	ACTR2_ACTR3_ARPC1A_ARPC2_ARPC3_ARPC4_ARPC5
RASGEF1A	1	NRAS
BANP	-1	KHDRBS1
TERB1	1	TERF1
XXYLT1	1	NOTCH1
COLGALT1	1	COL1A1
COLGALT1	1	COL3A1
COLGALT1	1	COL4A1
COLGALT1	1	COL1A2
COLGALT1	1	ADIPOQ
POGLUT1	1	NOTCH1
POGLUT1	1	NOTCH2
NECAP1	1	AP2A2_AP2B1_AP2M1_AP2S1
TSC22D3	-1	NFKB2
HJURP	1	CENPA
CCNY	1	CDK14
BVES	1	VAMP3
PIK3C3	1	AKT1
PIK3C3	1	PTEN
LFNG	1	DLL1
LFNG	1	NOTCH1
LFNG	1	NOTCH2
LFNG	1	DLL3
CSNK2A3	-1	F8
FBXO22	-1	BACH1
SYNE1	1	MSH2_MSH6
NOXO1	1	NOXA1
FLCN	1	RRAGC
FLCN	1	RRAGD
NBEA	-1	NOTCH1
NBEA	1	DLG3
DNER	1	NOTCH1
NLGN4Y	1	NRXN2
NLGN4Y	1	DLG4
NLGN4Y	1	NRXN1
TTL	-1	TUBA4A
NLGN4Y	1	NRXN3
NLGN2	1	NRXN2
NLGN2	1	DLG4
NLGN2	1	MAGI2
NLGN2	1	NRXN1
NLGN2	1	NRXN3
TRIM58	1	DDX58
PJA1	-1	SPTBN1
PJA1	-1	EZH2
KNL1	1	BUB1
KNL1	1	BUB1B
TTL	-1	TUBA1B
TTL	-1	TUBA3D
TTL	-1	TUBA3C
TTL	-1	TUBA3E
TTL	-1	TUBA1A
TTL	-1	TUBA1C
TTL	-1	TUBA8
SVIP	-1	L3MBTL1
KDM2B	1	RNF2
KDM2B	1	BCOR_PCGF1_RNF2_SKP1
TERB2	1	_RAD21_SMC1A_SMC3_STAG1_STAG2
TERB2	1	_RAD21_SMC1A_SMC3_STAG1_STAG3
TERB2	1	_RAD21_SMC1A_SMC3_STAG1
NEDD1	1	_TUBGCP2_TUBGCP3_TUBGCP4_TUBGCP5_TUBGCP6
COP1	-1	CEBPB
SNIP1	-1	CREBBP_EP300
WDR48	1	USP1
LHFPL5	1	PIEZO1_PIEZO2_TMC1_TMC2
GABPB2	-1	HCFC1
CEP76	-1	PLK1
UHMK1	-1	MBP
UHMK1	-1	STMN1
UHMK1	1	CDKN1B
UHMK1	1	SF1
UHMK1	1	PIMREG
NPLOC4	1	UFD1
MTOR	-1	DEPTOR
DEPTOR	-1	DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR
DEPTOR	-1	AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
LNX1	-1	NUMB
PLPPR1	1	RASGEF1B
PLPPR1	1	RASGEF1A
PREX1	1	RAC1
MRAP	-1	MC4R
MRAP	-1	MC5R
MRAP	-1	MC3R
MRAP	1	MC2R
MRAP	-1	MC1R
MAPK15	1	JUN
MIPOL1	1	RHOB
NEK9	1	NEDD1
NEK9	1	NEK7
NEK9	1	NEK6
DSCAML1	1	STAT3
BRSK1	1	CAST
BRSK1	1	TUBG1
BRSK1	-1	CDC25B
BRSK1	-1	CDC25C
DMXL2	1	RAB3GAP1
DMXL2	1	MADD
NEK7	1	KIF14
GPR119	1	GNA14
GPR119	1	GNAI3
GPR119	1	GNAO1
GPR119	1	GNAZ
GPR119	1	GNAL
GPR119	1	GNAQ
GPR119	1	GNAI1
GPR119	1	GNAS
RAPGEF4	1	RAP1A
